order,urn,name,name_acronym,party,party_acronym,vote,sim_seed,extraction_rank,bandeja_destino,sim_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,conteo_orden,conteo_rol,conteo_z
3,urn1,Yorel Alcarraz,YA,Somos Perú,SP,INDETERMINADO,9261,39,bandeja1,15,-0.006851,3.985801,0.081497,21.58,-17.75,29.09,40,OPCION 2,4.4
2,urn1,Alejandro Aguinaga,AA,Fuerza Popular,FP,INDETERMINADO,9261,40,bandeja1,15,0.069277,4.150045,0.086616,91.87,-14.81,160.05,41,OPCION 4,4.5
73,urn2,Hilda Portero,HP,Acción Popular,AP,INDETERMINADO,9261,41,bandeja1,15,0.138533,4.028422,0.102416,-159.05,-10.33,-74.97,42,OPCION 4,4.6
68,urn2,Jorge Zeballos,JZ,Renovación Popular,RP,INDETERMINADO,9261,43,bandeja1,15,-0.072947,3.922428,0.085913,-179.89,5.9,-35.8,43,OPCION 4,4.7
70,urn2,Ana Zegarra,AZ,Somos Perú,SP,INDETERMINADO,9261,44,bandeja1,15,-0.100037,4.018862,0.094583,-25.34,-23.5,-50.81,44,OPCION 2,4.8
67,urn2,Cheryl Trigozo,CT,Renovación Popular,RP,INDETERMINADO,9261,45,bandeja1,15,-0.088264,4.08566,0.106861,-104.58,-0.13,27.74,45,OPCION 2,4.9
72,urn2,Margot Palacios,MP,No agrupado,NA,INDETERMINADO,9261,46,bandeja1,15,0.057751,3.988206,0.111858,55.78,-2.61,11.73,46,OPCION 2,5.0
69,urn2,Carlos Zeballos,CZ,Bloque Democrático Popular,BDP,INDETERMINADO,9261,47,bandeja1,15,0.060312,4.169777,0.09449,5.87,92.47,76.53,47,OPCION 2,5.1
64,urn2,Germán Tacuri,GT,Juntos por el Perú,JPP,OPCION 4,9261,48,bandeja1,15,-0.039127,3.885004,0.110082,6.67,-27.0,51.11,48,OPCION 4,5.2
66,urn2,Nivardo Tello,NT,Perú Libre,PL,OPCION 4,9261,50,bandeja1,15,-0.0341,3.966434,0.093887,19.76,-19.72,34.64,49,OPCION 4,5.3
61,urn2,Magaly Ruíz,MR,Alianza para el Progreso,APP,INDETERMINADO,9261,49,bandeja1,15,0.069885,4.043372,0.113521,29.48,-179.35,36.27,50,OPCION 4,5.4
71,urn2,Luis Aragón,LA,Acción Popular,AP,INDETERMINADO,9261,51,bandeja1,15,-0.040983,4.039467,0.099282,-38.66,-7.33,33.31,51,OPCION 2,5.5
58,urn2,Tania Ramírez,TR,Fuerza Popular,FP,INDETERMINADO,9261,53,bandeja2,15,0.065066,-3.861933,0.051999,-177.12,0.08,-26.38,52,OPCION 2,5.6
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,9261,54,bandeja2,15,-0.023128,-3.86255,0.052578,-0.01,4.09,-44.31,53,OPCION 2,5.7
62,urn2,Eduardo Salhuana,ES,Alianza para el Progreso,APP,INDETERMINADO,9261,57,bandeja2,15,-0.057727,-3.892711,0.048254,0.16,-0.03,-49.11,54,OPCION 2,5.8
54,urn2,Kelly Portalatino,KP,Perú Libre,PL,OPCION 4,9261,52,bandeja2,15,0.079348,-4.159483,0.10523,-92.44,-1.06,24.8,55,OPCION 4,5.9
53,urn2,Luis Picón,LP,Podemos Perú,PP,INDETERMINADO,9261,60,bandeja2,15,0.106525,-4.047297,0.044808,0.03,0.07,-7.3,56,OPCION 2,6.0
59,urn2,Janet Rivas,JR,Perú Libre,PL,OPCION 4,9261,55,bandeja2,15,-0.083942,-3.940296,0.048563,0.09,0.23,40.9,57,OPCION 4,6.1
56,urn2,Wilson Quispe,WQ,Juntos por el Perú,JPP,OPCION 4,9261,56,bandeja2,15,0.111873,-3.957642,0.044911,0.02,-0.01,-97.34,58,OPCION 4,6.2
47,urn2,Javier Padilla,JP,Honor y Democracia,HyD,INDETERMINADO,9261,61,bandeja2,15,0.019496,-4.020883,0.049994,0.03,0.0,-7.42,59,OPCION 2,6.3
52,urn2,Alfredo Sinche,AS,Bancada Socialista,BS,OPCION 4,9261,58,bandeja2,15,0.013647,-4.066714,0.048767,-150.13,-0.19,-7.44,60,OPCION 4,6.4
50,urn2,Alex Paredes,AP,Somos Perú,SP,INDETERMINADO,9261,62,bandeja2,15,0.154053,-3.946385,0.065449,-167.18,0.07,-70.11,61,OPCION 2,6.5
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,9261,59,bandeja2,15,-0.140485,-3.994751,0.052002,2.51,-2.39,-49.91,62,OPCION 4,6.6
57,urn2,Jaime Quito,JQ,Bancada Socialista,BS,OPCION 4,9261,64,bandeja2,15,-0.052686,-3.999428,0.049975,0.11,-0.14,-7.59,63,OPCION 4,6.7
55,urn2,Segundo Quiroz,SQ,Alianza para el Progreso,APP,INDETERMINADO,9261,63,bandeja2,15,-0.036851,-4.166298,0.060948,117.17,0.07,-13.6,64,OPCION 4,6.8
42,urn2,Martha Moyano,MM,Fuerza Popular,FP,INDETERMINADO,9261,65,bandeja2,15,-0.023514,-4.125238,0.047622,-149.91,0.14,-1.56,65,OPCION 2,6.9
46,urn2,Flor Medina,FM,No agrupado,NA,INDETERMINADO,9261,66,bandeja2,15,-0.125364,-4.031116,0.062046,36.03,-3.35,1.75,66,OPCION 4,7.0
40,urn2,Jorge Morante,JM,Somos Perú,SP,INDETERMINADO,9261,67,bandeja2,15,0.071896,-4.152508,0.060693,107.74,-0.14,24.98,67,OPCION 4,7.1
43,urn2,Alejandro Muñante,AM,Renovación Popular,RP,INDETERMINADO,9261,68,bandeja2,15,0.134335,-4.051186,0.058482,0.07,0.07,-2.14,68,OPCION 2,7.2
44,urn2,Leslie Olivos,LO,Fuerza Popular,FP,INDETERMINADO,9261,69,bandeja2,15,0.031503,-3.892488,0.062724,-131.34,12.23,-9.36,69,OPCION 4,7.3
49,urn2,Karol Paredes,KP,Avanza País,AvP,INDETERMINADO,9261,70,bandeja2,15,0.115961,-4.104879,0.068944,57.71,1.57,175.43,70,OPCION 4,7.4
38,urn2,Silvia Monteza,SM,Acción Popular,AP,INDETERMINADO,9261,71,bandeja2,15,0.150249,-3.976838,0.086118,1.53,2.77,-80.81,71,OPCION 2,7.5
45,urn2,Ariana Orué,AO,Podemos Perú,PP,INDETERMINADO,9261,72,bandeja2,15,0.107095,-3.875809,0.0725,-176.73,0.67,-40.13,72,OPCION 4,7.6
29,urn2,Heidy Juárez,HJ,Podemos Perú,PP,INDETERMINADO,9261,73,bandeja2,15,0.050949,-3.957528,0.060833,0.15,4.61,17.0,73,OPCION 2,7.7
41,urn2,Juan Mori,JM,Acción Popular,FP,INDETERMINADO,9261,74,bandeja2,15,-0.108707,-3.907725,0.05715,1.56,-13.01,-52.33,74,OPCION 4,7.8
35,urn2,Pedro Martínez,PM,Acción Popular,AP,OPCION 2,9261,78,bandeja2,15,0.069544,-3.962128,0.069433,-179.71,4.71,21.57,75,OPCION 2,7.9
37,urn2,Isaac Mita,IM,Perú Libre,PL,OPCION 4,9261,79,bandeja2,15,0.094902,-4.079764,0.074598,-143.56,-18.31,20.88,76,OPCION 4,8.0
51,urn2,Susel Paredes,SP,Bloque Democrático Popular,BDP,INDETERMINADO,9261,75,bandeja2,15,-0.118746,-4.078566,0.051746,0.01,0.02,15.43,77,OPCION 4,8.1
39,urn2,Jorge Montoya,JM,Honor y Democracia,HyD,INDETERMINADO,9261,76,bandeja2,15,0.1071,-3.947345,0.08963,-94.78,-0.59,-80.53,78,OPCION 2,8.2
36,urn2,Elizabeth Medina,EM,Somos Perú,SP,INDETERMINADO,9261,77,bandeja2,15,0.003426,-3.934165,0.066098,-105.07,0.03,18.29,79,OPCION 4,8.3
34,urn2,José Luna,JL,Podemos Perú,PP,INDETERMINADO,9261,80,bandeja2,15,0.09287,-4.012818,0.06753,1.15,1.73,21.49,80,OPCION 4,8.4
23,urn2,Jhaec Espinoza,JE,Podemos Perú,PP,INDETERMINADO,9261,81,bandeja2,15,0.058255,-3.996654,0.094552,11.0,-0.87,-59.29,81,OPCION 2,8.5
28,urn2,María Jáuregui,MJ,Renovación Popular,RP,INDETERMINADO,9261,82,bandeja2,15,-0.019086,-4.140743,0.078111,102.98,-60.03,-91.39,82,VICIADO,8.6
48,urn2,Francis Paredes,FP,Podemos Perú,PP,INDETERMINADO,9261,83,bandeja2,15,-0.073499,-4.051445,0.068999,52.06,14.54,-85.97,83,OPCION 2,8.7
27,urn2,Raúl Huamán,RH,Fuerza Popular,FP,INDETERMINADO,9261,84,bandeja2,15,0.029865,-4.130526,0.0679,28.63,-9.72,15.87,84,OPCION 2,8.8
33,urn2,Jeny López,JL,Fuerza Popular,FP,INDETERMINADO,9261,85,bandeja2,15,0.008091,-4.107153,0.091638,-56.36,20.72,29.91,85,OPCION 4,8.9
30,urn2,Elva Julon,EJ,Alianza para el Progreso,APP,INDETERMINADO,9261,86,bandeja2,15,-0.040021,-3.911804,0.083912,-27.75,-8.41,1.53,86,OPCION 4,9.0
26,urn2,Noelia Herrera,NH,Renovación Popular,RP,INDETERMINADO,9261,87,bandeja2,15,-0.085553,-4.102132,0.079153,14.02,-0.88,27.86,87,OPCION 4,9.1
32,urn2,Juan Lizarzaburu,JL,Alianza para el Progreso,APP,INDETERMINADO,9261,88,bandeja2,15,-0.043862,-3.853328,0.07348,2.52,-1.66,17.98,88,OPCION 4,9.2
31,urn2,Nieves Limachi,NL,Juntos por el Perú,JPP,OPCION 4,9261,93,bandeja2,15,-0.131178,-3.934348,0.067922,45.16,-18.51,-47.89,89,OPCION 4,9.3
24,urn2,Diana Gonzáles,DG,Avanza País,AvP,INDETERMINADO,9261,89,bandeja2,15,-0.124103,-3.902693,0.091073,-177.15,-13.14,53.07,90,VICIADO,9.4
18,urn2,Miguel Ciccia,MC,Renovación Popular,RP,INDETERMINADO,9261,90,bandeja2,15,0.010553,-4.024006,0.076405,2.78,-10.56,11.47,91,OPCION 4,9.5
19,urn2,María Córdova,MC,Renovación Popular,RP,INDETERMINADO,9261,91,bandeja2,15,-0.067295,-4.11013,0.090901,13.76,-2.52,34.56,92,OPCION 4,9.6
17,urn2,Roberto Chiabra,RC,Alianza para el Progreso,APP,INDETERMINADO,9261,92,bandeja2,15,0.0849,-4.097828,0.103654,17.97,1.85,-53.37,93,OPCION 2,9.7
16,urn2,Eduardo Castillo,EC,Fuerza Popular,FP,INDETERMINADO,9261,94,bandeja2,15,-0.038221,-3.919766,0.107661,-176.03,-13.17,37.7,94,OPCION 2,9.8
21,urn2,Raúl Doroteo,RD,No agrupado,NA,INDETERMINADO,9261,95,bandeja2,15,-0.095845,-3.970011,0.101822,-178.15,-20.84,43.69,95,OPCION 2,9.9
20,urn2,Victor Cutipa,VC,Juntos por el Perú,JPP,OPCION 4,9261,98,bandeja2,15,0.016655,-4.061899,0.101205,-0.09,12.86,26.74,96,OPCION 4,10.0
14,urn2,Juan Burgos,JB,Podemos Perú,PP,INDETERMINADO,9261,96,bandeja2,15,-0.007195,-4.074255,0.083331,-0.16,-10.96,27.98,97,OPCION 4,10.1
15,urn2,Ernesto Bustamante,EB,Fuerza Popular,FP,INDETERMINADO,9261,97,bandeja2,15,-0.149813,-4.001038,0.096161,-47.47,-16.04,80.99,98,OPCION 2,10.2
22,urn2,Gladys Echaíz,GE,Honor y Democracia,HyD,INDETERMINADO,9261,99,bandeja2,15,0.055736,-3.847692,0.087117,-150.41,-13.81,-102.15,99,OPCION 2,10.3
25,urn2,Paul Gutiérrez,PG,Somos Perú,SP,INDETERMINADO,9261,100,bandeja2,15,-0.004054,-4.026965,0.090129,0.67,-16.81,25.89,100,OPCION 4,10.4
8,urn2,Rosselli Amuruz,RA,Avanza País,AvP,INDETERMINADO,9261,101,bandeja2,15,-0.017834,-3.969391,0.094077,0.37,-18.28,26.53,101,OPCION 2,10.5
12,urn2,Diego Bazán,DB,Renovación Popular,RP,INDETERMINADO,9261,102,bandeja2,15,-0.1697,-3.993447,0.096808,-48.42,-12.12,84.62,102,OPCION 4,10.6
6,urn2,Maria del Carmen Alva,MCA,Acción Popular,AP,OPCION 2,9261,106,bandeja2,15,0.040771,-3.898916,0.098731,-109.49,22.55,132.15,103,OPCION 2,10.7
13,urn2,Guido Bellido,GR,Podemos Perú,FP,INDETERMINADO,9261,103,bandeja2,15,-0.06292,-4.071289,0.116694,13.35,16.75,97.46,104,OPCION 2,10.8
9,urn2,José Arriola,JA,Podemos Perú,PP,INDETERMINADO,9261,104,bandeja2,15,-0.095887,-4.036543,0.089907,8.73,-16.69,25.46,105,OPCION 2,10.9
5,urn2,Alejandro Cavero,AC,Avanza País,AvP,INDETERMINADO,9261,105,bandeja2,15,0.008013,-4.075153,0.124768,-12.88,-1.01,-67.11,106,OPCION 2,11.0
10,urn2,Alfredo Azurín,AA,Somos Perú,SP,INDETERMINADO,9261,107,bandeja2,15,-0.0502,-4.016418,0.112019,-18.66,10.64,-3.18,107,OPCION 4,11.1
11,urn2,Rosangella Barbarán,RB,Fuerza Popular,FP,INDETERMINADO,9261,108,bandeja2,15,0.018972,-3.993607,0.120682,-2.92,9.58,29.45,108,OPCION 2,11.2
2,urn2,Waldemar Cerrón,WC,Perú Libre,PL,OPCION 4,9261,112,bandeja2,15,0.050629,-4.041775,0.128952,0.67,-19.06,-156.21,109,OPCION 4,11.3
1,urn2,Fernando Rospigliosi,FR,Fuerza Popular,FP,INDETERMINADO,9261,109,bandeja2,15,0.142122,-3.990894,0.111343,-24.85,-14.86,-115.03,110,OPCION 4,11.4
7,urn2,Carlos Alva,CA,Acción Popular,AP,INDETERMINADO,9261,110,bandeja2,15,-0.007439,-3.913542,0.135773,0.64,5.71,2.05,111,OPCION 4,11.5
3,urn2,Ilich López,IL,Acción Popular,AP,OPCION 2,9261,113,bandeja2,15,-0.009726,-3.990588,0.139742,61.21,-34.55,-26.6,112,OPCION 2,11.6
4,urn2,Lady Camones,LC,Alianza para el Progreso,APP,INDETERMINADO,9261,111,bandeja2,15,0.052883,-3.97109,0.13656,-42.51,-0.12,18.64,113,OPCION 4,11.7
40,urn1,Patricia Chirinos,PC,Renovación Popular,RP,OPCION 4,5827,4,bandeja1,16,0.061589,4.112652,0.044862,-178.99,-0.26,-19.79,1,OPCION 4,0.5
37,urn1,Óscar Zea,OZ,Somos Perú,SP,INDETERMINADO,5827,1,bandeja1,16,0.147174,4.052141,0.054296,1.7,-4.21,-68.33,2,OPCION 2,0.6
33,urn1,Elías Varas,EV,Juntos por el Perú,JPP,OPCION 4,5827,5,bandeja1,16,-0.013369,3.903586,0.058239,-0.35,-0.39,-5.55,3,OPCION 4,0.7
39,urn1,Segundo Acuña,SA,Honor y Democracia,HyD,INDETERMINADO,5827,2,bandeja1,16,0.012854,3.862629,0.044893,179.9,0.09,3.72,4,OPCION 2,0.8
31,urn1,Jhakeline Ugarte,JU,Juntos por el Perú,JPP,OPCION 4,5827,6,bandeja1,16,-0.028401,3.847417,0.069612,-14.02,0.43,-8.89,5,OPCION 4,0.9
38,urn1,Mary Acuña,MA,Alianza para el Progreso,APP,INDETERMINADO,5827,3,bandeja1,16,-0.009329,3.913841,0.044961,-0.05,0.01,3.69,6,OPCION 4,1.0
35,urn1,José Williams,JW,Avanza País,AvP,INDETERMINADO,5827,7,bandeja1,16,-0.005817,4.160917,0.065037,-1.75,17.82,-107.34,7,OPCION 4,1.1
36,urn1,Norma Yarrow,NY,Renovación Popular,RP,INDETERMINADO,5827,8,bandeja1,16,-0.062256,4.107852,0.049997,-0.2,-0.03,-24.89,8,OPCION 4,1.2
28,urn1,Magally Santisteban,MS,Fuerza Popular,FP,INDETERMINADO,5827,9,bandeja1,16,-0.023868,3.975895,0.050078,-6.47,-1.13,-5.27,9,OPCION 4,1.3
29,urn1,Rosio Torres,RT,Alianza para el Progreso,APP,INDETERMINADO,5827,10,bandeja1,16,0.072102,4.04009,0.049952,-0.08,-0.06,-3.0,10,OPCION 4,1.4
34,urn1,Elvis Vergara,EV,Acción Popular,AP,INDETERMINADO,5827,11,bandeja1,16,-0.099334,3.898246,0.05765,-7.29,-7.71,27.32,11,OPCION 4,1.5
24,urn1,Segundo Montalvo,SM,Perú Libre,PL,INDETERMINADO,5827,12,bandeja1,16,0.092244,4.124115,0.06338,3.27,-5.53,-29.39,12,OPCION 2,1.6
22,urn1,Jorge Marticorena,JM,Alianza para el Progreso,APP,INDETERMINADO,5827,13,bandeja1,16,-0.008261,4.154536,0.090649,-106.86,-23.15,7.51,13,OPCION 2,1.7
26,urn1,César Revilla,CR,Fuerza Popular,FP,INDETERMINADO,5827,14,bandeja1,16,-0.109791,4.078065,0.0635,13.84,-0.11,-19.35,14,OPCION 4,1.8
30,urn1,Adriana Tudela,AT,Avanza País,AvP,INDETERMINADO,5827,15,bandeja1,16,0.027033,4.095447,0.066474,-10.98,-0.94,-17.7,15,OPCION 2,1.9
27,urn1,Abel Reyes,AR,Perú Libre,PL,OPCION 4,5827,20,bandeja1,16,-0.049964,4.128164,0.077141,-90.16,-0.0,-24.86,16,OPCION 4,2.0
23,urn1,Esdras Medina,EM,Renovación Popular,RP,INDETERMINADO,5827,16,bandeja1,16,0.077153,3.883578,0.062773,-143.14,10.37,42.57,17,OPCION 4,2.1
25,urn1,Auristela Obando,AO,Fuerza Popular,FP,INDETERMINADO,5827,17,bandeja1,16,0.116797,3.973679,0.049735,3.18,0.28,-9.2,18,OPCION 4,2.2
32,urn1,Héctor Valer,HV,Somos Perú,SP,INDETERMINADO,5827,18,bandeja1,16,-0.00341,3.914609,0.072793,149.92,-0.41,-5.41,19,OPCION 2,2.3
14,urn1,Alex Flores,AF,Bancada Socialista,BS,OPCION 4,5827,23,bandeja1,16,-0.027336,3.967987,0.063519,-6.65,-0.12,3.01,20,OPCION 4,2.4
9,urn1,Flavio Cruz,FC,Perú Libre,PL,OPCION 4,5827,25,bandeja1,16,0.138497,3.990183,0.081821,4.84,3.56,112.01,21,OPCION 4,2.5
20,urn1,Judith Laura,JL,Podemos Perú,PP,INDETERMINADO,5827,19,bandeja1,16,-0.066307,4.104321,0.086505,-108.01,-0.02,-25.28,22,OPCION 2,2.6
21,urn1,George Málaga,GM,No agrupado,NA,INDETERMINADO,5827,21,bandeja1,16,-0.08034,4.058148,0.044657,-0.02,0.0,-15.89,23,OPCION 2,2.7
11,urn1,Pasión Dávila,PD,Bancada Socialista,BS,OPCION 4,5827,28,bandeja1,16,0.058307,4.033521,0.071394,1.14,-2.26,22.16,24,OPCION 4,2.8
12,urn1,Hamlet Echeverría,HE,Juntos por el Perú,JPP,OPCION 4,5827,29,bandeja1,16,0.082622,4.08215,0.09388,-105.09,-6.3,16.81,25,OPCION 4,2.9
4,urn1,Luis Alegría,LA,Fuerza Popular,FP,OPCION 2,5827,30,bandeja1,16,-0.075369,4.091374,0.080164,-78.37,-11.16,-21.58,26,OPCION 2,3.0
19,urn1,Patricia Juárez,PJ,Fuerza Popular,FP,INDETERMINADO,5827,22,bandeja1,16,-0.105617,4.040358,0.066593,30.0,-2.16,-15.83,27,OPCION 2,3.1
5,urn1,José Balcázar,JB,Perú Libre,PL,OPCION 4,5827,32,bandeja1,16,0.090614,3.922409,0.09206,-7.73,-14.9,-54.46,28,OPCION 4,3.2
16,urn1,Idelso García,IG,Alianza para el Progreso,APP,INDETERMINADO,5827,24,bandeja1,16,-0.077507,3.910267,0.08144,-35.43,-15.15,16.97,29,OPCION 2,3.3
18,urn1,Mery Infantes,MI,Fuerza Popular,FP,INDETERMINADO,5827,26,bandeja1,16,0.053219,4.118408,0.08962,0.08,12.94,-1.57,30,OPCION 4,3.4
17,urn1,Nelcy Heidinger,NH,Alianza para el Progreso,APP,INDETERMINADO,5827,27,bandeja1,16,0.059372,4.100502,0.098103,-140.91,28.26,-19.37,31,OPCION 4,3.5
1,urn1,María Agüero,MA,Perú Libre,PL,OPCION 4,5827,36,bandeja1,16,-0.09273,4.01076,0.07605,8.98,151.36,88.53,32,OPCION 4,3.6
6,urn1,Nilza Chacón,NC,Fuerza Popular,FP,INDETERMINADO,5827,31,bandeja1,16,-0.024192,3.863255,0.082472,135.93,2.19,-7.07,33,OPCION 4,3.7
10,urn1,José Cueto,JC,Renovación Popular,RP,INDETERMINADO,5827,33,bandeja1,16,0.115976,3.888872,0.063976,-102.04,3.64,51.29,34,OPCION 4,3.8
2,urn1,Alejandro Aguinaga,AA,Fuerza Popular,FP,INDETERMINADO,5827,34,bandeja1,16,0.008131,3.887247,0.108142,-13.01,9.97,32.91,35,VICIADO,3.9
8,urn1,Isabel Cortez,IC,No agrupado,NA,INDETERMINADO,5827,35,bandeja1,16,-0.023167,4.053861,0.077267,-79.78,-0.0,-18.81,36,OPCION 2,4.0
15,urn1,Víctor Flores,VF,Fuerza Popular,FP,INDETERMINADO,5827,37,bandeja1,16,0.050131,4.057349,0.09993,74.93,-5.52,16.6,37,OPCION 2,4.1
7,urn1,Luis Cordero,LC,Alianza para el Progreso,APP,INDETERMINADO,5827,38,bandeja1,16,-0.129779,3.963222,0.051693,-0.0,0.01,97.56,38,OPCION 4,4.2
3,urn1,Yorel Alcarraz,YA,Somos Perú,SP,INDETERMINADO,5827,39,bandeja1,16,-0.133788,4.072232,0.100938,160.23,-12.26,-17.97,39,OPCION 4,4.3
13,urn1,Jorge Flores,JF,Alianza para el Progreso,APP,INDETERMINADO,5827,40,bandeja1,16,0.102786,3.998444,0.06014,-176.48,5.42,1.06,40,OPCION 2,4.4
64,urn2,Germán Tacuri,GT,Juntos por el Perú,JPP,OPCION 4,5827,45,bandeja1,16,0.100229,3.860545,0.107611,-92.13,3.14,33.72,41,OPCION 4,4.5
73,urn2,Hilda Portero,HP,Acción Popular,AP,INDETERMINADO,5827,41,bandeja1,16,0.127559,4.021515,0.105052,22.71,2.08,-81.4,42,OPCION 4,4.6
71,urn2,Luis Aragón,LA,Acción Popular,AP,INDETERMINADO,5827,42,bandeja1,16,0.054948,4.005394,0.089275,10.68,-1.74,19.44,43,OPCION 4,4.7
72,urn2,Margot Palacios,MP,No agrupado,NA,INDETERMINADO,5827,43,bandeja1,16,-0.135848,4.026741,0.070681,-8.69,-151.39,-91.5,44,OPCION 2,4.8
70,urn2,Ana Zegarra,AZ,Somos Perú,SP,INDETERMINADO,5827,44,bandeja1,16,-0.121903,3.913733,0.077617,65.02,17.98,-164.48,45,OPCION 2,4.9
68,urn2,Jorge Zeballos,JZ,Renovación Popular,RP,INDETERMINADO,5827,46,bandeja1,16,-0.174744,3.998574,0.081259,-103.46,-24.7,99.07,46,OPCION 2,5.0
67,urn2,Cheryl Trigozo,CT,Renovación Popular,RP,INDETERMINADO,5827,47,bandeja1,16,-0.114635,3.999947,0.089009,28.21,-10.41,-1.02,47,OPCION 2,5.1
65,urn2,María Taipe,MT,Perú Libre,PL,OPCION 4,5827,48,bandeja1,16,-0.035425,3.989535,0.091736,38.78,-25.89,-37.92,48,OPCION 4,5.2
62,urn2,Eduardo Salhuana,ES,Alianza para el Progreso,APP,INDETERMINADO,5827,49,bandeja1,16,0.050233,3.955966,0.09445,-16.37,3.83,20.56,49,OPCION 4,5.3
69,urn2,Carlos Zeballos,CZ,Bloque Democrático Popular,BDP,INDETERMINADO,5827,50,bandeja1,16,-0.008918,3.997702,0.09121,36.64,-28.85,-33.46,50,OPCION 4,5.4
61,urn2,Magaly Ruíz,MR,Alianza para el Progreso,APP,INDETERMINADO,5827,51,bandeja1,16,-0.134775,3.935772,0.090882,23.78,-6.06,21.04,51,OPCION 2,5.5
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,5827,52,bandeja2,16,0.114093,-4.13612,0.06408,-53.4,-0.39,40.31,52,OPCION 2,5.6
55,urn2,Segundo Quiroz,SQ,Alianza para el Progreso,APP,INDETERMINADO,5827,56,bandeja2,16,0.128827,-4.015488,0.048237,0.07,0.0,37.94,53,OPCION 2,5.7
58,urn2,Tania Ramírez,TR,Fuerza Popular,FP,INDETERMINADO,5827,57,bandeja2,16,0.044875,-4.165678,0.08028,59.45,-16.91,15.49,54,OPCION 2,5.8
57,urn2,Jaime Quito,JQ,Bancada Socialista,BS,OPCION 4,5827,53,bandeja2,16,0.043938,-3.845866,0.055224,-152.92,8.84,-18.64,55,OPCION 4,5.9
53,urn2,Luis Picón,LP,Podemos Perú,PP,INDETERMINADO,5827,60,bandeja2,16,0.008646,-4.137775,0.050095,0.05,0.6,5.34,56,OPCION 2,6.0
66,urn2,Nivardo Tello,NT,Perú Libre,PL,OPCION 4,5827,54,bandeja2,16,-0.013752,-3.866839,0.048462,-0.17,0.15,-33.9,57,OPCION 4,6.1
54,urn2,Kelly Portalatino,KP,Perú Libre,PL,OPCION 4,5827,55,bandeja2,16,0.0328,-3.852811,0.066844,-152.79,8.18,-17.28,58,OPCION 4,6.2
50,urn2,Alex Paredes,AP,Somos Perú,SP,INDETERMINADO,5827,63,bandeja2,16,-0.009363,-4.120111,0.062486,-29.72,0.37,4.77,59,OPCION 2,6.3
59,urn2,Janet Rivas,JR,Perú Libre,PL,OPCION 4,5827,58,bandeja2,16,0.129124,-3.947003,0.049792,0.12,0.02,21.56,60,OPCION 4,6.4
47,urn2,Javier Padilla,JP,Honor y Democracia,HyD,INDETERMINADO,5827,64,bandeja2,16,-0.144689,-4.037543,0.052641,4.8,-3.18,-74.4,61,OPCION 2,6.5
56,urn2,Wilson Quispe,WQ,Juntos por el Perú,JPP,OPCION 4,5827,59,bandeja2,16,-0.101993,-3.942871,0.044772,-0.13,0.07,-18.58,62,OPCION 4,6.6
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,5827,61,bandeja2,16,-0.106318,-3.865498,0.068649,71.4,-0.52,37.39,63,OPCION 4,6.7
52,urn2,Alfredo Sinche,AS,Bancada Socialista,BS,OPCION 4,5827,62,bandeja2,16,-0.00093,-3.929722,0.049952,-0.07,-0.03,-20.63,64,OPCION 4,6.8
45,urn2,Ariana Orué,AO,Podemos Perú,PP,INDETERMINADO,5827,65,bandeja2,16,0.006508,-4.079907,0.049878,0.03,0.02,4.98,65,OPCION 2,6.9
51,urn2,Susel Paredes,SP,Bloque Democrático Popular,BDP,INDETERMINADO,5827,66,bandeja2,16,-0.073316,-3.877953,0.069638,-12.44,-6.85,75.22,66,OPCION 4,7.0
48,urn2,Francis Paredes,FP,Podemos Perú,PP,INDETERMINADO,5827,67,bandeja2,16,0.142577,-3.993018,0.072316,-5.24,0.6,43.79,67,OPCION 4,7.1
44,urn2,Leslie Olivos,LO,Fuerza Popular,FP,INDETERMINADO,5827,68,bandeja2,16,-0.092762,-4.0962,0.051398,-0.57,149.94,46.5,68,OPCION 2,7.2
42,urn2,Martha Moyano,MM,Fuerza Popular,FP,INDETERMINADO,5827,69,bandeja2,16,-0.14844,-3.977668,0.072636,168.41,12.32,78.36,69,OPCION 4,7.3
40,urn2,Jorge Morante,JM,Somos Perú,SP,INDETERMINADO,5827,70,bandeja2,16,0.070904,-3.961113,0.04974,-0.15,0.08,101.14,70,OPCION 4,7.4
49,urn2,Karol Paredes,KP,Avanza País,AvP,INDETERMINADO,5827,71,bandeja2,16,-0.085547,-4.053557,0.068036,74.91,-0.13,136.58,71,OPCION 2,7.5
37,urn2,Isaac Mita,IM,Perú Libre,PL,OPCION 4,5827,75,bandeja2,16,0.001543,-3.857878,0.083129,-132.01,-14.05,26.65,72,OPCION 4,7.6
39,urn2,Jorge Montoya,JM,Honor y Democracia,HyD,INDETERMINADO,5827,72,bandeja2,16,-0.087774,-3.962611,0.064815,-0.04,0.17,46.32,73,OPCION 2,7.7
46,urn2,Flor Medina,FM,No agrupado,NA,INDETERMINADO,5827,73,bandeja2,16,-0.014052,-4.090892,0.074894,-12.64,-1.31,-2.06,74,OPCION 4,7.8
