order,urn,name,name_acronym,party,party_acronym,vote,sim_seed,extraction_rank,bandeja_destino,sim_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,conteo_orden,conteo_rol,conteo_z
53,urn2,Luis Picón,LP,Podemos Perú,PP,INDETERMINADO,2449,50,bandeja1,11,-0.002541,3.986978,0.096015,-14.05,0.05,-11.05,50,OPCION 4,5.4
62,urn2,Eduardo Salhuana,ES,Alianza para el Progreso,APP,INDETERMINADO,2449,51,bandeja1,11,0.024192,4.001248,0.111818,-13.3,4.62,7.59,51,OPCION 2,5.5
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,2449,52,bandeja2,11,-0.058102,-3.862632,0.049939,-0.07,-0.01,24.2,52,OPCION 2,5.6
61,urn2,Magaly Ruíz,MR,Alianza para el Progreso,APP,INDETERMINADO,2449,53,bandeja2,11,0.127449,-4.074282,0.048461,2.52,-0.26,58.95,53,OPCION 2,5.7
58,urn2,Tania Ramírez,TR,Fuerza Popular,FP,INDETERMINADO,2449,56,bandeja2,11,-0.081217,-3.929632,0.049888,0.05,-0.03,-19.34,54,OPCION 2,5.8
59,urn2,Janet Rivas,JR,Perú Libre,PL,OPCION 4,2449,54,bandeja2,11,-0.133445,-3.967277,0.048586,-179.32,-1.83,-19.0,55,OPCION 4,5.9
55,urn2,Segundo Quiroz,SQ,Alianza para el Progreso,APP,INDETERMINADO,2449,58,bandeja2,11,0.122117,-4.084461,0.069487,0.06,0.75,-16.1,56,OPCION 2,6.0
64,urn2,Germán Tacuri,GT,Juntos por el Perú,JPP,OPCION 4,2449,55,bandeja2,11,0.076735,-3.871836,0.049819,-0.34,-179.65,-32.79,57,OPCION 4,6.1
57,urn2,Jaime Quito,JQ,Bancada Socialista,BS,OPCION 4,2449,57,bandeja2,11,0.069782,-4.119679,0.049876,0.13,-0.1,116.34,58,OPCION 4,6.2
47,urn2,Javier Padilla,JP,Honor y Democracia,HyD,INDETERMINADO,2449,59,bandeja2,11,0.015557,-3.89494,0.049855,-0.15,0.18,-32.73,59,OPCION 2,6.3
54,urn2,Kelly Portalatino,KP,Perú Libre,PL,OPCION 4,2449,60,bandeja2,11,-0.087493,-3.865062,0.069916,-0.02,-0.05,34.66,60,OPCION 4,6.4
51,urn2,Susel Paredes,SP,Bloque Democrático Popular,BDP,INDETERMINADO,2449,61,bandeja2,11,0.124456,-3.937997,0.049696,0.07,0.16,150.01,61,OPCION 2,6.5
56,urn2,Wilson Quispe,WQ,Juntos por el Perú,JPP,OPCION 4,2449,62,bandeja2,11,0.11695,-3.994493,0.049896,0.13,0.07,-29.93,62,OPCION 4,6.6
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,2449,64,bandeja2,11,0.017109,-3.958912,0.049929,0.02,0.01,-23.88,63,OPCION 4,6.7
52,urn2,Alfredo Sinche,AS,Bancada Socialista,BS,OPCION 4,2449,66,bandeja2,11,-0.008472,-4.076866,0.049952,-0.1,-0.02,2.76,64,OPCION 4,6.8
49,urn2,Karol Paredes,KP,Avanza País,AvP,INDETERMINADO,2449,63,bandeja2,11,-0.098954,-4.097831,0.049601,0.08,-0.23,44.8,65,OPCION 2,6.9
46,urn2,Flor Medina,FM,No agrupado,NA,INDETERMINADO,2449,65,bandeja2,11,0.006885,-4.139569,0.049969,-0.04,179.99,-87.23,66,OPCION 4,7.0
42,urn2,Martha Moyano,MM,Fuerza Popular,FP,INDETERMINADO,2449,67,bandeja2,11,-0.001513,-3.840756,0.069845,-0.31,0.18,-5.51,67,OPCION 4,7.1
45,urn2,Ariana Orué,AO,Podemos Perú,PP,INDETERMINADO,2449,68,bandeja2,11,-0.013356,-3.900898,0.069951,-0.07,0.04,-20.03,68,OPCION 2,7.2
39,urn2,Jorge Montoya,JM,Honor y Democracia,HyD,INDETERMINADO,2449,69,bandeja2,11,0.0777,-4.032701,0.04993,-179.95,0.05,-30.39,69,OPCION 4,7.3
41,urn2,Juan Mori,JM,Acción Popular,FP,INDETERMINADO,2449,70,bandeja2,11,0.148709,-4.036075,0.069689,-0.27,-179.55,-13.99,70,OPCION 4,7.4
44,urn2,Leslie Olivos,LO,Fuerza Popular,FP,INDETERMINADO,2449,71,bandeja2,11,0.137873,-4.074728,0.089531,-179.42,-0.33,80.1,71,OPCION 2,7.5
50,urn2,Alex Paredes,AP,Somos Perú,SP,INDETERMINADO,2449,72,bandeja2,11,0.058012,-3.931615,0.069881,179.76,-0.01,-27.19,72,OPCION 4,7.6
48,urn2,Francis Paredes,FP,Podemos Perú,PP,INDETERMINADO,2449,73,bandeja2,11,-0.148977,-3.956913,0.071304,5.18,0.06,-13.89,73,OPCION 2,7.7
36,urn2,Elizabeth Medina,EM,Somos Perú,SP,INDETERMINADO,2449,74,bandeja2,11,0.007044,-4.162243,0.0701,179.52,-0.14,2.4,74,OPCION 4,7.8
40,urn2,Jorge Morante,JM,Somos Perú,SP,INDETERMINADO,2449,75,bandeja2,11,0.137084,-3.97866,0.069806,-0.24,0.24,-12.47,75,OPCION 2,7.9
34,urn2,José Luna,JL,Podemos Perú,PP,INDETERMINADO,2449,76,bandeja2,11,-0.142505,-4.040189,0.049306,-179.21,-0.46,-74.0,76,OPCION 4,8.0
37,urn2,Isaac Mita,IM,Perú Libre,PL,OPCION 4,2449,79,bandeja2,11,-0.076922,-3.998662,0.049838,-0.16,0.01,70.99,77,OPCION 4,8.1
38,urn2,Silvia Monteza,SM,Acción Popular,AP,INDETERMINADO,2449,77,bandeja2,11,0.040486,-4.108244,0.069938,0.0,0.13,2.34,78,OPCION 2,8.2
43,urn2,Alejandro Muñante,AM,Renovación Popular,RP,INDETERMINADO,2449,78,bandeja2,11,0.148567,-3.995834,0.08977,179.59,0.27,-35.3,79,OPCION 4,8.3
29,urn2,Heidy Juárez,HJ,Podemos Perú,PP,INDETERMINADO,2449,80,bandeja2,11,0.022779,-3.997897,0.06709,1.34,-28.58,62.45,80,OPCION 4,8.4
35,urn2,Pedro Martínez,PM,Acción Popular,AP,OPCION 2,2449,81,bandeja2,11,0.066419,-4.033243,0.069915,0.06,-0.0,64.84,81,OPCION 2,8.5
30,urn2,Elva Julon,EJ,Alianza para el Progreso,APP,INDETERMINADO,2449,82,bandeja2,11,0.118381,-4.108462,0.10961,1.1,0.01,40.69,82,VICIADO,8.6
27,urn2,Raúl Huamán,RH,Fuerza Popular,FP,INDETERMINADO,2449,83,bandeja2,11,-0.014975,-4.025418,0.067597,26.31,-11.49,-2.84,83,OPCION 2,8.7
33,urn2,Jeny López,JL,Fuerza Popular,FP,INDETERMINADO,2449,85,bandeja2,11,-0.086978,-3.970244,0.070003,0.0,-0.27,76.13,84,OPCION 2,8.8
31,urn2,Nieves Limachi,NL,Juntos por el Perú,JPP,OPCION 4,2449,84,bandeja2,11,-0.067331,-4.149729,0.081464,147.14,-41.07,-26.08,85,OPCION 4,8.9
32,urn2,Juan Lizarzaburu,JL,Alianza para el Progreso,APP,INDETERMINADO,2449,86,bandeja2,11,0.145067,-3.972764,0.109707,0.54,-179.72,-40.34,86,OPCION 4,9.0
26,urn2,Noelia Herrera,NH,Renovación Popular,RP,INDETERMINADO,2449,87,bandeja2,11,-0.11857,-4.106221,0.085878,89.82,-0.02,-10.22,87,OPCION 4,9.1
25,urn2,Paul Gutiérrez,PG,Somos Perú,SP,INDETERMINADO,2449,88,bandeja2,11,0.088999,-4.048601,0.089976,0.14,0.02,-99.96,88,OPCION 4,9.2
28,urn2,María Jáuregui,MJ,Renovación Popular,RP,INDETERMINADO,2449,89,bandeja2,11,-0.148691,-4.065442,0.085566,90.14,-0.86,-35.23,89,OPCION 4,9.3
18,urn2,Miguel Ciccia,MC,Renovación Popular,RP,INDETERMINADO,2449,90,bandeja2,11,-0.12944,-4.025724,0.069514,0.39,-0.86,-29.07,90,VICIADO,9.4
20,urn2,Victor Cutipa,VC,Juntos por el Perú,JPP,OPCION 4,2449,92,bandeja2,11,0.07042,-3.87883,0.069749,0.24,0.33,-27.06,91,OPCION 4,9.5
21,urn2,Raúl Doroteo,RD,No agrupado,NA,INDETERMINADO,2449,91,bandeja2,11,-0.042806,-4.046578,0.07796,18.95,-7.43,-10.85,92,OPCION 4,9.6
22,urn2,Gladys Echaíz,GE,Honor y Democracia,HyD,INDETERMINADO,2449,93,bandeja2,11,0.081453,-3.941221,0.089864,179.73,-0.02,-34.93,93,OPCION 2,9.7
19,urn2,María Córdova,MC,Renovación Popular,RP,INDETERMINADO,2449,94,bandeja2,11,-0.030935,-3.998539,0.092591,-31.07,-18.26,-13.76,94,OPCION 2,9.8
23,urn2,Jhaec Espinoza,JE,Podemos Perú,PP,INDETERMINADO,2449,95,bandeja2,11,0.011265,-3.884867,0.089939,179.93,0.1,-36.7,95,OPCION 2,9.9
15,urn2,Ernesto Bustamante,EB,Fuerza Popular,FP,INDETERMINADO,2449,96,bandeja2,11,-0.076111,-3.872277,0.089954,-179.95,-0.16,15.91,96,OPCION 4,10.0
14,urn2,Juan Burgos,JB,Podemos Perú,PP,INDETERMINADO,2449,97,bandeja2,11,-0.016034,-3.934416,0.088935,-135.91,-24.63,2.32,97,OPCION 4,10.1
17,urn2,Roberto Chiabra,RC,Alianza para el Progreso,APP,INDETERMINADO,2449,98,bandeja2,11,0.119763,-4.020836,0.110005,-0.18,0.25,-40.49,98,OPCION 2,10.2
13,urn2,Guido Bellido,GR,Podemos Perú,FP,INDETERMINADO,2449,99,bandeja2,11,0.04587,-4.120955,0.089901,-0.07,0.16,11.69,99,OPCION 2,10.3
16,urn2,Eduardo Castillo,EC,Fuerza Popular,FP,INDETERMINADO,2449,100,bandeja2,11,0.077584,-3.927058,0.109763,179.66,-0.02,-26.69,100,OPCION 4,10.4
10,urn2,Alfredo Azurín,AA,Somos Perú,SP,INDETERMINADO,2449,101,bandeja2,11,-0.044489,-4.097576,0.078816,28.44,10.16,-41.71,101,OPCION 2,10.5
9,urn2,José Arriola,JA,Podemos Perú,PP,INDETERMINADO,2449,102,bandeja2,11,-0.082936,-3.886042,0.10988,-179.84,-0.13,-9.9,102,OPCION 4,10.6
8,urn2,Rosselli Amuruz,RA,Avanza País,AvP,INDETERMINADO,2449,103,bandeja2,11,0.056641,-3.84709,0.095829,-24.66,8.35,-19.64,103,OPCION 2,10.7
7,urn2,Carlos Alva,CA,Acción Popular,AP,INDETERMINADO,2449,104,bandeja2,11,0.133119,-3.905333,0.080393,-7.83,15.53,-54.85,104,OPCION 2,10.8
12,urn2,Diego Bazán,DB,Renovación Popular,RP,INDETERMINADO,2449,105,bandeja2,11,0.046433,-4.053156,0.102425,148.12,-0.22,79.67,105,OPCION 2,10.9
3,urn2,Ilich López,IL,Acción Popular,AP,OPCION 2,2449,108,bandeja2,11,-0.121332,-4.01872,0.089782,-1.4,0.27,106.1,106,OPCION 2,11.0
24,urn2,Diana Gonzáles,DG,Avanza País,AvP,INDETERMINADO,2449,106,bandeja2,11,-0.039734,-3.82584,0.116995,35.79,-89.74,60.08,107,OPCION 4,11.1
11,urn2,Rosangella Barbarán,RB,Fuerza Popular,FP,INDETERMINADO,2449,107,bandeja2,11,0.004556,-4.051829,0.101853,68.98,-26.73,86.91,108,OPCION 2,11.2
2,urn2,Waldemar Cerrón,WC,Perú Libre,PL,OPCION 4,2449,111,bandeja2,11,0.011721,-3.991645,0.122637,53.41,55.95,45.04,109,OPCION 4,11.3
1,urn2,Fernando Rospigliosi,FR,Fuerza Popular,FP,INDETERMINADO,2449,109,bandeja2,11,-0.028615,-3.976005,0.101911,-30.91,-18.47,-14.05,110,OPCION 4,11.4
5,urn2,Alejandro Cavero,AC,Avanza País,AvP,INDETERMINADO,2449,110,bandeja2,11,-0.057581,-3.955124,0.109428,-32.82,-11.03,-7.56,111,OPCION 4,11.5
6,urn2,Maria del Carmen Alva,MCA,Acción Popular,AP,OPCION 2,2449,113,bandeja2,11,-0.143689,-4.010334,0.10915,1.21,179.01,55.06,112,OPCION 2,11.6
4,urn2,Lady Camones,LC,Alianza para el Progreso,APP,INDETERMINADO,2449,112,bandeja2,11,-0.056981,-4.044316,0.111792,163.77,-2.2,-25.44,113,OPCION 4,11.7
33,urn1,Elías Varas,EV,Juntos por el Perú,JPP,OPCION 4,874,2,bandeja1,12,0.130034,3.930838,0.049935,0.12,-0.04,62.65,1,OPCION 4,0.5
37,urn1,Óscar Zea,OZ,Somos Perú,SP,INDETERMINADO,874,1,bandeja1,12,-0.032975,4.141506,0.049917,0.0,-0.0,19.26,2,OPCION 2,0.6
39,urn1,Segundo Acuña,SA,Honor y Democracia,HyD,INDETERMINADO,874,3,bandeja1,12,-0.131607,4.043671,0.049858,-0.01,-179.99,24.9,3,OPCION 4,0.7
34,urn1,Elvis Vergara,EV,Acción Popular,AP,INDETERMINADO,874,4,bandeja1,12,-0.117719,3.908763,0.049804,-0.02,-0.1,-52.89,4,OPCION 2,0.8
40,urn1,Patricia Chirinos,PC,Renovación Popular,RP,OPCION 4,874,7,bandeja1,12,0.133977,4.000068,0.049926,-0.0,-0.0,-22.06,5,OPCION 4,0.9
38,urn1,Mary Acuña,MA,Alianza para el Progreso,APP,INDETERMINADO,874,5,bandeja1,12,0.030597,3.906733,0.049952,0.11,0.03,28.93,6,OPCION 4,1.0
36,urn1,Norma Yarrow,NY,Renovación Popular,RP,INDETERMINADO,874,6,bandeja1,12,0.086269,4.119676,0.0499,179.83,-0.02,-37.37,7,OPCION 4,1.1
31,urn1,Jhakeline Ugarte,JU,Juntos por el Perú,JPP,OPCION 4,874,10,bandeja1,12,-0.061285,4.07096,0.065212,-137.03,0.0,37.0,8,OPCION 4,1.2
27,urn1,Abel Reyes,AR,Perú Libre,PL,OPCION 4,874,11,bandeja1,12,-0.047387,4.142156,0.08619,-90.08,0.1,42.88,9,OPCION 4,1.3
30,urn1,Adriana Tudela,AT,Avanza País,AvP,INDETERMINADO,874,8,bandeja1,12,0.161013,3.979996,0.06992,-0.18,0.01,-97.12,10,OPCION 4,1.4
35,urn1,José Williams,JW,Avanza País,AvP,INDETERMINADO,874,9,bandeja1,12,-0.09271,4.105099,0.050008,-0.01,0.0,-52.92,11,OPCION 4,1.5
25,urn1,Auristela Obando,AO,Fuerza Popular,FP,INDETERMINADO,874,12,bandeja1,12,-0.036697,3.984825,0.069898,179.87,-0.22,43.14,12,OPCION 2,1.6
32,urn1,Héctor Valer,HV,Somos Perú,SP,INDETERMINADO,874,13,bandeja1,12,0.073447,3.966988,0.049987,0.03,0.0,-20.93,13,OPCION 2,1.7
28,urn1,Magally Santisteban,MS,Fuerza Popular,FP,INDETERMINADO,874,14,bandeja1,12,-0.12783,3.987384,0.049956,179.82,0.25,25.07,14,OPCION 4,1.8
23,urn1,Esdras Medina,EM,Renovación Popular,RP,INDETERMINADO,874,15,bandeja1,12,-0.036516,3.870984,0.049923,-0.04,0.02,-41.49,15,OPCION 2,1.9
29,urn1,Rosio Torres,RT,Alianza para el Progreso,APP,INDETERMINADO,874,16,bandeja1,12,0.070395,3.868662,0.049691,0.55,-0.0,28.84,16,OPCION 4,2.0
22,urn1,Jorge Marticorena,JM,Alianza para el Progreso,APP,INDETERMINADO,874,17,bandeja1,12,0.121562,3.899297,0.069905,-179.89,-0.08,56.01,17,OPCION 4,2.1
24,urn1,Segundo Montalvo,SM,Perú Libre,PL,INDETERMINADO,874,18,bandeja1,12,-0.010778,3.943857,0.049955,-179.92,0.02,28.95,18,OPCION 4,2.2
18,urn1,Mery Infantes,MI,Fuerza Popular,FP,INDETERMINADO,874,19,bandeja1,12,0.082608,4.04202,0.049984,0.05,-179.98,67.94,19,OPCION 2,2.3
14,urn1,Alex Flores,AF,Bancada Socialista,BS,OPCION 4,874,22,bandeja1,12,0.0003,4.114751,0.066236,-89.96,0.02,19.28,20,OPCION 4,2.4
26,urn1,César Revilla,CR,Fuerza Popular,FP,INDETERMINADO,874,20,bandeja1,12,0.01796,3.940253,0.069919,-0.07,-0.11,50.01,21,OPCION 4,2.5
21,urn1,George Málaga,GM,No agrupado,NA,INDETERMINADO,874,21,bandeja1,12,-0.056859,4.037663,0.065217,-137.02,-0.0,36.98,22,OPCION 2,2.6
15,urn1,Víctor Flores,VF,Fuerza Popular,FP,INDETERMINADO,874,23,bandeja1,12,0.020458,4.07976,0.049935,0.04,-0.06,13.77,23,OPCION 2,2.7
16,urn1,Idelso García,IG,Alianza para el Progreso,APP,INDETERMINADO,874,24,bandeja1,12,0.125853,4.055263,0.0705,11.59,-0.46,121.19,24,OPCION 4,2.8
19,urn1,Patricia Juárez,PJ,Fuerza Popular,FP,INDETERMINADO,874,25,bandeja1,12,-0.019167,3.888677,0.06983,-0.11,0.05,139.96,25,OPCION 4,2.9
6,urn1,Nilza Chacón,NC,Fuerza Popular,FP,INDETERMINADO,874,26,bandeja1,12,-0.141665,4.040439,0.069887,-0.05,0.04,60.01,26,OPCION 2,3.0
20,urn1,Judith Laura,JL,Podemos Perú,PP,INDETERMINADO,874,27,bandeja1,12,0.149605,4.09069,0.078483,-0.39,-78.27,31.69,27,OPCION 2,3.1
11,urn1,Pasión Dávila,PD,Bancada Socialista,BS,OPCION 4,874,29,bandeja1,12,0.097391,3.983776,0.069994,0.04,-0.0,-7.55,28,OPCION 4,3.2
7,urn1,Luis Cordero,LC,Alianza para el Progreso,APP,INDETERMINADO,874,28,bandeja1,12,0.091964,4.121092,0.069885,0.02,-179.82,49.69,29,OPCION 2,3.3
5,urn1,José Balcázar,JB,Perú Libre,PL,OPCION 4,874,30,bandeja1,12,0.077469,3.838755,0.085526,92.54,0.1,25.72,30,OPCION 4,3.4
12,urn1,Hamlet Echeverría,HE,Juntos por el Perú,JPP,OPCION 4,874,31,bandeja1,12,0.069277,3.915702,0.069962,0.01,-0.03,56.04,31,OPCION 4,3.5
17,urn1,Nelcy Heidinger,NH,Alianza para el Progreso,APP,INDETERMINADO,874,32,bandeja1,12,-0.088381,3.930625,0.064277,-38.92,-0.01,-52.82,32,OPCION 4,3.6
9,urn1,Flavio Cruz,FC,Perú Libre,PL,OPCION 4,874,35,bandeja1,12,-0.016543,3.905798,0.08983,-0.06,-0.04,92.75,33,OPCION 4,3.7
1,urn1,María Agüero,MA,Perú Libre,PL,OPCION 4,874,36,bandeja1,12,-0.0181,4.069654,0.097638,-161.54,-0.16,37.23,34,OPCION 4,3.8
13,urn1,Jorge Flores,JF,Alianza para el Progreso,APP,INDETERMINADO,874,33,bandeja1,12,0.018036,4.082544,0.069933,-179.91,-0.1,19.28,35,VICIADO,3.9
4,urn1,Luis Alegría,LA,Fuerza Popular,FP,OPCION 2,874,37,bandeja1,12,0.077074,3.87907,0.089873,0.1,-0.03,25.71,36,OPCION 2,4.0
10,urn1,José Cueto,JC,Renovación Popular,RP,INDETERMINADO,874,34,bandeja1,12,-0.081727,3.939458,0.08137,141.32,4.81,-46.76,37,OPCION 2,4.1
2,urn1,Alejandro Aguinaga,AA,Fuerza Popular,FP,INDETERMINADO,874,38,bandeja1,12,0.004567,4.012531,0.049977,-0.09,-0.05,29.19,38,OPCION 4,4.2
8,urn1,Isabel Cortez,IC,No agrupado,NA,INDETERMINADO,874,39,bandeja1,12,0.062153,4.04011,0.088181,-10.88,22.83,29.07,39,OPCION 4,4.3
3,urn1,Yorel Alcarraz,YA,Somos Perú,SP,INDETERMINADO,874,40,bandeja1,12,0.025359,4.013347,0.081901,-14.48,9.69,-13.22,40,OPCION 2,4.4
68,urn2,Jorge Zeballos,JZ,Renovación Popular,RP,INDETERMINADO,874,41,bandeja1,12,-0.060732,4.003058,0.089766,-0.13,-0.29,37.29,41,OPCION 4,4.5
64,urn2,Germán Tacuri,GT,Juntos por el Perú,JPP,OPCION 4,874,44,bandeja1,12,0.034476,4.172412,0.075661,79.34,14.53,-16.41,42,OPCION 4,4.6
73,urn2,Hilda Portero,HP,Acción Popular,AP,INDETERMINADO,874,42,bandeja1,12,0.135337,3.926488,0.097785,-16.87,10.27,-32.26,43,OPCION 4,4.7
69,urn2,Carlos Zeballos,CZ,Bloque Democrático Popular,BDP,INDETERMINADO,874,43,bandeja1,12,0.053928,3.926198,0.08994,0.07,-0.03,25.72,44,OPCION 2,4.8
67,urn2,Cheryl Trigozo,CT,Renovación Popular,RP,INDETERMINADO,874,45,bandeja1,12,0.087172,4.1196,0.089871,179.83,-0.11,-57.29,45,OPCION 2,4.9
70,urn2,Ana Zegarra,AZ,Somos Perú,SP,INDETERMINADO,874,46,bandeja1,12,-0.055788,3.891104,0.129403,0.55,-0.62,5.67,46,OPCION 2,5.0
72,urn2,Margot Palacios,MP,No agrupado,NA,INDETERMINADO,874,47,bandeja1,12,-0.059835,3.848191,0.069078,36.63,-8.79,-27.31,47,OPCION 2,5.1
65,urn2,María Taipe,MT,Perú Libre,PL,OPCION 4,874,49,bandeja1,12,0.054001,3.917558,0.126177,90.03,-0.04,60.24,48,OPCION 4,5.2
66,urn2,Nivardo Tello,NT,Perú Libre,PL,OPCION 4,874,50,bandeja1,12,0.002239,3.973573,0.101213,28.58,-0.23,5.67,49,OPCION 4,5.3
62,urn2,Eduardo Salhuana,ES,Alianza para el Progreso,APP,INDETERMINADO,874,48,bandeja1,12,0.007915,3.844962,0.077567,-88.26,-20.9,42.84,50,OPCION 4,5.4
71,urn2,Luis Aragón,LA,Acción Popular,AP,INDETERMINADO,874,51,bandeja1,12,-0.023185,3.909581,0.1097,0.25,-0.36,-13.53,51,OPCION 2,5.5
61,urn2,Magaly Ruíz,MR,Alianza para el Progreso,APP,INDETERMINADO,874,54,bandeja2,12,-0.077069,-4.028548,0.049913,-0.11,-0.1,103.87,52,OPCION 2,5.6
58,urn2,Tania Ramírez,TR,Fuerza Popular,FP,INDETERMINADO,874,55,bandeja2,12,-0.052218,-3.923958,0.049972,0.03,0.08,38.66,53,OPCION 2,5.7
35,urn2,Pedro Martínez,PM,Acción Popular,AP,OPCION 2,874,83,bandeja2,12,0.059946,-3.962406,0.066477,49.62,-0.02,-18.52,54,OPCION 2,5.8
59,urn2,Janet Rivas,JR,Perú Libre,PL,OPCION 4,874,52,bandeja2,12,-0.088732,-3.880241,0.049878,-0.06,0.08,35.11,55,OPCION 4,5.9
3,urn2,Ilich López,IL,Acción Popular,AP,OPCION 2,874,104,bandeja2,12,-0.141902,-3.984022,0.087712,-19.74,172.07,-40.96,56,OPCION 2,6.0
56,urn2,Wilson Quispe,WQ,Juntos por el Perú,JPP,OPCION 4,874,53,bandeja2,12,0.133449,-4.06043,0.049848,-0.04,-0.2,66.42,57,OPCION 4,6.1
57,urn2,Jaime Quito,JQ,Bancada Socialista,BS,OPCION 4,874,56,bandeja2,12,0.072458,-4.125075,0.049967,-0.03,-0.0,25.68,58,OPCION 4,6.2
6,urn2,Maria del Carmen Alva,MCA,Acción Popular,AP,OPCION 2,874,112,bandeja2,12,-0.058084,-4.090354,0.113255,10.52,0.89,-19.65,59,OPCION 2,6.3
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,874,57,bandeja2,12,0.124739,-3.95735,0.049954,0.01,179.94,-45.8,60,OPCION 4,6.4
49,urn2,Karol Paredes,KP,Avanza País,AvP,INDETERMINADO,874,60,bandeja2,12,0.070861,-3.87316,0.049902,0.01,179.99,-21.02,61,OPCION 2,6.5
54,urn2,Kelly Portalatino,KP,Perú Libre,PL,OPCION 4,874,58,bandeja2,12,-0.044648,-4.131432,0.049687,0.25,-0.02,72.59,62,OPCION 4,6.6
52,urn2,Alfredo Sinche,AS,Bancada Socialista,BS,OPCION 4,874,59,bandeja2,12,0.034215,-3.916546,0.049831,0.15,-0.0,-19.34,63,OPCION 4,6.7
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,874,61,bandeja2,12,0.025796,-4.089267,0.049966,-0.02,-0.02,25.72,64,OPCION 4,6.8
46,urn2,Flor Medina,FM,No agrupado,NA,INDETERMINADO,874,62,bandeja2,12,0.068565,-3.854841,0.069816,-0.15,-0.0,-20.44,65,OPCION 2,6.9
40,urn2,Jorge Morante,JM,Somos Perú,SP,INDETERMINADO,874,63,bandeja2,12,-0.008168,-3.851313,0.049897,-179.95,0.07,2.41,66,OPCION 4,7.0
48,urn2,Francis Paredes,FP,Podemos Perú,PP,INDETERMINADO,874,64,bandeja2,12,0.030447,-4.125212,0.070023,0.41,-0.22,17.88,67,OPCION 4,7.1
53,urn2,Luis Picón,LP,Podemos Perú,PP,INDETERMINADO,874,65,bandeja2,12,-0.008321,-4.040303,0.049915,-0.01,-0.0,15.04,68,OPCION 2,7.2
50,urn2,Alex Paredes,AP,Somos Perú,SP,INDETERMINADO,874,66,bandeja2,12,0.146011,-4.049829,0.069967,0.01,-0.1,-16.92,69,OPCION 4,7.3
44,urn2,Leslie Olivos,LO,Fuerza Popular,FP,INDETERMINADO,874,67,bandeja2,12,0.049053,-3.905225,0.06985,0.12,-0.03,-18.11,70,OPCION 4,7.4
51,urn2,Susel Paredes,SP,Bloque Democrático Popular,BDP,INDETERMINADO,874,68,bandeja2,12,-0.018577,-3.988217,0.049992,-0.01,0.01,15.8,71,OPCION 2,7.5
43,urn2,Alejandro Muñante,AM,Renovación Popular,RP,INDETERMINADO,874,69,bandeja2,12,-0.072506,-4.035712,0.069917,0.15,0.12,-74.06,72,OPCION 4,7.6
55,urn2,Segundo Quiroz,SQ,Alianza para el Progreso,APP,INDETERMINADO,874,70,bandeja2,12,0.073999,-4.031476,0.059805,-23.94,-0.01,-16.94,73,OPCION 2,7.7
45,urn2,Ariana Orué,AO,Podemos Perú,PP,INDETERMINADO,874,71,bandeja2,12,-0.137658,-4.043103,0.059828,-0.26,-16.14,16.01,74,OPCION 4,7.8
39,urn2,Jorge Montoya,JM,Honor y Democracia,HyD,INDETERMINADO,874,72,bandeja2,12,-0.095263,-3.868566,0.069616,179.68,-0.04,34.86,75,OPCION 2,7.9
37,urn2,Isaac Mita,IM,Perú Libre,PL,OPCION 4,874,74,bandeja2,12,0.139341,-4.065773,0.089914,0.13,-0.06,-23.81,76,OPCION 4,8.0
47,urn2,Javier Padilla,JP,Honor y Democracia,HyD,INDETERMINADO,874,73,bandeja2,12,0.068807,-3.851346,0.089741,179.93,-0.07,-24.82,77,OPCION 4,8.1
30,urn2,Elva Julon,EJ,Alianza para el Progreso,APP,INDETERMINADO,874,75,bandeja2,12,0.136022,-3.914034,0.066344,-90.47,-0.29,-38.56,78,OPCION 2,8.2
36,urn2,Elizabeth Medina,EM,Somos Perú,SP,INDETERMINADO,874,76,bandeja2,12,-0.12215,-3.942723,0.049992,0.16,-0.36,-54.05,79,OPCION 4,8.3
31,urn2,Nieves Limachi,NL,Juntos por el Perú,JPP,OPCION 4,874,79,bandeja2,12,-0.088476,-3.927834,0.080232,-1.29,-15.86,34.8,80,OPCION 4,8.4
32,urn2,Juan Lizarzaburu,JL,Alianza para el Progreso,APP,INDETERMINADO,874,77,bandeja2,12,-0.097547,-3.869992,0.089576,0.32,-0.05,-145.38,81,OPCION 2,8.5
42,urn2,Martha Moyano,MM,Fuerza Popular,FP,INDETERMINADO,874,78,bandeja2,12,0.10895,-4.099371,0.069858,-0.31,-0.12,-17.72,82,VICIADO,8.6
28,urn2,María Jáuregui,MJ,Renovación Popular,RP,INDETERMINADO,874,80,bandeja2,12,-0.021503,-3.909439,0.06991,0.05,0.06,94.51,83,OPCION 2,8.7
38,urn2,Silvia Monteza,SM,Acción Popular,AP,INDETERMINADO,874,81,bandeja2,12,-0.181344,-4.022703,0.09966,75.46,-87.57,-68.26,84,OPCION 2,8.8
41,urn2,Juan Mori,JM,Acción Popular,FP,INDETERMINADO,874,82,bandeja2,12,-0.143221,-3.989233,0.064608,-4.9,20.81,-163.99,85,OPCION 4,8.9
