order,urn,name,name_acronym,party,party_acronym,vote,sim_seed,extraction_rank,bandeja_destino,sim_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,conteo_orden,conteo_rol,conteo_z
13,urn2,Guido Bellido,GR,Podemos Perú,FP,INDETERMINADO,5531,100,bandeja2,132,0.053906,-4.126811,0.087233,13.66,-0.44,4.02,100,OPCION 4,10.4
7,urn2,Carlos Alva,CA,Acción Popular,AP,INDETERMINADO,5531,101,bandeja2,132,0.046942,-4.059957,0.110272,130.18,6.58,-22.22,101,OPCION 2,10.5
9,urn2,José Arriola,JA,Podemos Perú,PP,INDETERMINADO,5531,102,bandeja2,132,0.087933,-3.979828,0.120798,-0.19,150.23,105.36,102,OPCION 4,10.6
12,urn2,Diego Bazán,DB,Renovación Popular,RP,INDETERMINADO,5531,103,bandeja2,132,-0.105506,-3.936229,0.09316,43.49,-19.91,-125.82,103,OPCION 2,10.7
10,urn2,Alfredo Azurín,AA,Somos Perú,SP,INDETERMINADO,5531,104,bandeja2,132,-0.00108,-4.072021,0.120595,88.83,53.06,-13.92,104,OPCION 2,10.8
11,urn2,Rosangella Barbarán,RB,Fuerza Popular,FP,INDETERMINADO,5531,105,bandeja2,132,-0.088781,-4.051821,0.113192,171.63,13.57,-27.53,105,OPCION 2,10.9
6,urn2,Maria del Carmen Alva,MCA,Acción Popular,AP,OPCION 2,5531,110,bandeja2,132,-0.027531,-3.937642,0.099129,-21.14,-8.14,-43.64,106,OPCION 2,11.0
2,urn2,Waldemar Cerrón,WC,Perú Libre,PL,OPCION 4,5531,111,bandeja2,132,-0.084479,-4.139577,0.110832,113.35,-17.1,99.89,107,OPCION 4,11.1
3,urn2,Ilich López,IL,Acción Popular,AP,OPCION 2,5531,112,bandeja2,132,0.00394,-3.966183,0.116923,81.26,4.5,-72.37,108,OPCION 2,11.2
8,urn2,Rosselli Amuruz,RA,Avanza País,AvP,INDETERMINADO,5531,106,bandeja2,132,0.013268,-3.89394,0.120985,6.65,-62.36,75.03,109,OPCION 4,11.3
17,urn2,Roberto Chiabra,RC,Alianza para el Progreso,APP,INDETERMINADO,5531,107,bandeja2,132,0.060955,-3.991061,0.12686,-96.82,18.79,-73.11,110,OPCION 4,11.4
5,urn2,Alejandro Cavero,AC,Avanza País,AvP,INDETERMINADO,5531,108,bandeja2,132,0.027112,-3.966123,0.118503,-76.98,-18.78,-68.7,111,OPCION 4,11.5
1,urn2,Fernando Rospigliosi,FR,Fuerza Popular,FP,INDETERMINADO,5531,109,bandeja2,132,-0.08338,-3.882583,0.101969,35.12,-17.17,-7.82,112,OPCION 2,11.6
4,urn2,Lady Camones,LC,Alianza para el Progreso,APP,INDETERMINADO,5531,113,bandeja2,132,-0.029953,-3.945958,0.131422,-154.29,-9.09,102.29,113,OPCION 4,11.7
40,urn1,Patricia Chirinos,PC,Renovación Popular,RP,OPCION 4,6926,1,bandeja1,133,0.004185,3.889173,0.047479,-0.0,0.0,47.73,1,OPCION 4,0.5
